StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,ExamScore,Result
1277,15,Female,Hispanic,Higher Education,5.357471656348816,23,0,None,Yes,Yes,No,No,23.0,Fail
1278,16,Female,Asian,Higher Education,12.080099954790002,28,1,High,No,No,No,No,17.0,Fail
1279,15,Female,Black,Secondary,17.42667184680565,13,1,Moderate,No,No,No,No,53.0,Pass
1280,16,Male,Asian,Primary,19.97809399526153,17,0,High,No,No,No,No,39.0,Fail
1281,18,Male,Hispanic,Secondary,12.15525537486849,21,0,Very High,No,No,No,Yes,39.0,Fail
1282,18,Female,Asian,None,8.094117486583404,8,1,High,No,No,Yes,No,74.0,Pass
1283,16,Female,Hispanic,Secondary,4.5041420043240326,16,0,Moderate,Yes,No,No,Yes,41.0,Fail
1284,17,Female,Asian,Primary,5.141921787902235,5,1,Low,No,No,No,No,58.0,Pass
1285,16,Female,Asian,Higher Education,9.589099562995314,7,1,High,Yes,Yes,Yes,No,82.0,Pass
1286,17,Male,Asian,None,7.345554025614184,25,0,Low,No,No,No,No,9.0,Fail
1287,15,Female,Asian,Secondary,18.276290452498884,12,1,Low,No,No,No,No,47.0,Fail
1288,15,Female,Black,Secondary,7.365909353114191,17,0,Low,No,No,No,No,36.0,Fail
1289,15,Female,Asian,Secondary,7.468891822908709,4,0,Moderate,Yes,No,No,No,64.0,Pass
1290,18,Female,Hispanic,None,7.67069024867954,5,0,Low,No,No,No,No,56.0,Pass
1291,15,Male,Asian,University Education,16.732404207353163,20,1,Very High,No,Yes,Yes,No,46.0,Fail
1292,17,Female,Asian,Secondary,13.015766416938035,18,0,Very High,Yes,No,No,No,46.0,Fail
1293,15,Male,Asian,Secondary,12.283377006377854,3,0,Very High,No,No,Yes,No,82.0,Pass
1294,16,Female,Asian,Primary,6.682860447677244,6,1,None,No,No,No,Yes,64.0,Pass
1295,16,Female,Asian,Secondary,16.35808353664879,3,0,Very High,No,No,No,No,78.0,Pass
1296,18,Male,Asian,Secondary,0.7672772271140227,24,0,Very High,No,No,Yes,No,16.0,Fail
1297,16,Female,Asian,None,17.415943446762263,10,1,Very High,No,Yes,No,No,77.0,Pass
1298,17,Male,Asian,Primary,10.254997995878592,11,1,High,No,No,No,No,50.0,Pass
1299,15,Male,Black,Higher Education,7.965004697268256,13,1,High,No,Yes,No,No,65.0,Pass
1300,18,Female,Black,Primary,9.943345614353714,12,1,Low,No,No,No,No,43.0,Fail
1301,15,Male,Asian,Primary,13.348310610676622,28,0,High,Yes,No,No,No,28.0,Fail
1302,15,Male,Asian,Secondary,0.2553085303579472,9,0,None,Yes,No,No,No,41.0,Fail
1303,17,Male,White,Secondary,17.431037129164956,17,0,Moderate,No,No,No,No,33.0,Fail
1304,16,Male,Black,None,8.934790506227856,15,0,Very High,No,No,No,No,50.0,Pass
1305,16,Male,Black,Secondary,6.859330394001564,4,0,Moderate,No,Yes,Yes,No,77.0,Pass
1306,15,Male,Asian,Primary,2.764911312681142,7,1,Low,No,No,No,No,60.0,Pass
1307,18,Male,Hispanic,None,8.789307487168843,13,0,Very High,No,No,No,No,52.0,Pass
1308,16,Male,Hispanic,None,9.926455425687577,4,0,Very High,No,Yes,No,Yes,91.0,Pass
1309,18,Female,Black,Higher Education,8.072933889869557,25,0,Low,Yes,No,No,No,8.0,Fail
1310,16,Female,White,Primary,13.573201876537942,27,0,High,No,Yes,No,No,28.0,Fail
1311,18,Male,Asian,None,8.41793057518452,23,0,Moderate,Yes,No,No,No,16.0,Fail
1312,17,Female,Asian,Secondary,19.228351556931468,7,0,Moderate,No,No,Yes,Yes,79.0,Pass
1313,18,Male,Hispanic,Higher Education,11.985550356471837,24,0,Low,No,No,No,No,17.0,Fail
1314,17,Male,Hispanic,Primary,16.14955871303818,25,0,None,No,No,No,No,20.0,Fail
1315,17,Female,Asian,Secondary,2.187118062189577,5,1,Low,No,Yes,No,No,71.0,Pass
1316,18,Male,Asian,None,7.945825858918114,15,1,None,No,Yes,No,No,31.0,Fail
1317,17,Male,Asian,Secondary,6.736954028943054,27,0,Very High,No,No,No,No,13.0,Fail
1318,15,Male,Asian,Secondary,11.389647762731837,3,1,High,Yes,No,No,No,80.0,Pass
1319,17,Male,Hispanic,Secondary,17.222270401228513,11,0,High,No,No,Yes,No,70.0,Pass
1320,16,Female,Black,Primary,1.5667643552401334,10,0,High,No,No,No,No,54.0,Pass
1321,18,Male,Asian,Primary,1.4514959608942155,2,0,Low,Yes,No,No,No,68.0,Pass
1322,15,Male,Asian,Primary,17.00635416315198,11,0,Very High,Yes,No,No,No,66.0,Pass
1323,18,Male,Asian,Primary,4.257001720767148,29,1,High,Yes,Yes,No,No,23.0,Fail
1324,16,Female,Asian,None,13.375065088996276,4,0,Moderate,No,No,No,No,65.0,Pass
1325,16,Male,Black,Secondary,10.857562647216104,5,1,Low,No,Yes,No,No,75.0,Pass
1326,16,Female,White,University Education,16.657871897744588,18,0,High,No,No,No,No,41.0,Fail
1327,17,Female,Hispanic,University Education,2.5017781967280706,17,0,High,No,Yes,No,No,34.0,Fail
1328,17,Male,Asian,Higher Education,2.595659314452225,15,1,High,No,No,No,No,48.0,Fail
1329,18,Male,Hispanic,Secondary,11.13636720556615,22,0,None,No,No,No,No,25.0,Fail
1330,18,Female,Hispanic,Secondary,18.92757306716742,10,0,Low,Yes,Yes,No,No,58.0,Pass
1331,15,Male,Hispanic,Primary,8.299955167415085,4,0,Moderate,Yes,Yes,Yes,No,85.0,Pass
1332,15,Female,Asian,Secondary,6.538842005093899,8,0,High,No,Yes,No,No,60.0,Pass
1333,18,Female,Asian,Secondary,12.133786463957716,2,0,None,No,No,No,No,70.0,Pass
1334,17,Male,Asian,Secondary,18.608972010900622,29,0,Moderate,No,Yes,No,Yes,13.0,Fail
1335,16,Male,Asian,Secondary,16.738556656892474,7,0,Moderate,No,No,No,No,64.0,Pass
1336,18,Female,Asian,Primary,19.9096722146644,5,0,High,No,No,No,No,75.0,Pass
1337,15,Female,Asian,Primary,0.4513716640475418,3,0,Moderate,Yes,No,No,No,75.0,Pass
1338,17,Female,Asian,Higher Education,2.2571628942552446,11,0,Moderate,No,Yes,No,No,49.0,Fail
1339,18,Female,Hispanic,None,12.18935526733244,11,0,High,No,No,No,No,54.0,Pass
1340,18,Male,Asian,Secondary,16.411528786676996,24,0,Very High,No,No,No,Yes,29.0,Fail
1341,17,Male,Asian,Higher Education,5.704886846135331,20,0,Low,Yes,No,No,No,35.0,Fail
1342,18,Male,White,Secondary,4.784221760684375,15,0,Low,Yes,No,Yes,No,44.0,Fail
1343,17,Male,White,Secondary,15.739515987624015,9,0,Very High,Yes,No,Yes,No,73.0,Pass
1344,16,Male,Hispanic,Primary,1.1276370770646316,21,0,Moderate,No,No,No,No,26.0,Fail
1345,17,Female,White,Primary,7.387652951651702,13,0,High,No,No,No,Yes,48.0,Fail
1346,17,Male,Black,Higher Education,10.116184451846594,12,0,High,No,No,No,No,47.0,Fail
1347,17,Male,White,Secondary,11.206973487006469,8,0,Low,No,Yes,Yes,No,65.0,Pass
1348,18,Male,Asian,Secondary,14.572303135855538,6,0,High,Yes,No,Yes,No,78.0,Pass
1349,18,Male,Asian,None,7.096914468613164,11,0,High,No,No,No,No,35.0,Fail
1350,17,Male,Asian,None,12.253686893492144,4,0,Moderate,No,No,No,No,71.0,Pass
1351,18,Female,Asian,University Education,11.707508455819127,17,0,None,No,No,Yes,No,27.0,Fail
1352,15,Female,Asian,Primary,10.952322013074944,3,0,Very High,No,No,No,No,72.0,Pass
1353,15,Female,Black,Secondary,12.809665862844245,1,0,Moderate,No,Yes,No,No,72.0,Pass
1354,18,Male,Hispanic,None,5.188983421361526,2,1,High,No,No,No,No,80.0,Pass
1355,18,Female,Black,Secondary,1.6929750716925795,25,0,High,No,No,No,No,12.0,Fail
1356,17,Female,Asian,Higher Education,2.3854334407948685,11,1,Moderate,No,No,No,No,55.0,Pass
1357,16,Male,Hispanic,Secondary,4.491647653078021,2,1,High,Yes,Yes,No,No,84.0,Pass
1358,18,Male,Black,Primary,10.003958710455706,3,0,Very High,No,Yes,No,No,80.0,Pass
1359,15,Male,Asian,Secondary,16.808855010920404,5,0,Moderate,No,No,Yes,No,84.0,Pass
1360,17,Female,Black,Secondary,14.025866841767682,11,0,Moderate,No,No,No,No,43.0,Fail
1361,18,Female,Asian,Secondary,15.780812084040942,18,0,Very High,Yes,No,No,No,55.0,Pass
1362,15,Male,Asian,Higher Education,7.019512478521827,9,0,Low,Yes,No,No,Yes,50.0,Pass
1363,15,Male,White,Secondary,8.093074832971004,29,1,None,No,No,No,No,18.0,Fail
1364,16,Female,Asian,Higher Education,7.873637719812256,0,1,Very High,No,No,Yes,No,97.0,Pass
1365,17,Female,Asian,Secondary,3.8374636880900304,16,0,High,Yes,No,Yes,No,42.0,Fail
1366,17,Male,Hispanic,Primary,1.2243331628714405,15,0,Very High,Yes,Yes,No,Yes,44.0,Fail
1367,16,Male,Hispanic,Primary,11.818321856544536,8,0,None,No,No,No,No,53.0,Pass
1368,16,Female,Asian,Primary,19.784333668411723,24,1,Low,No,Yes,No,No,23.0,Fail
1369,17,Male,Asian,Higher Education,3.3365940990052567,20,1,Low,No,No,No,No,28.0,Fail
1370,17,Female,Asian,Secondary,0.9336963979854752,8,1,High,Yes,No,No,Yes,59.0,Pass
1371,18,Female,Black,Secondary,15.59063363647866,26,0,High,No,No,No,No,16.0,Fail
1372,18,Female,Asian,Primary,5.051720133694484,22,0,Moderate,No,No,Yes,No,9.0,Fail
1373,16,Female,Asian,Primary,16.59287610705857,8,0,None,No,No,No,No,56.0,Pass
1374,18,Male,White,Secondary,14.078733340690308,11,0,High,No,No,No,Yes,58.0,Pass
1375,15,Male,Black,Secondary,18.91347074101609,22,1,Moderate,Yes,No,No,No,41.0,Fail
1376,18,Female,Asian,Primary,8.178544715133441,8,1,Low,Yes,No,No,No,55.0,Pass
1377,18,Female,Black,Secondary,13.239396789012684,14,0,Very High,No,Yes,No,No,65.0,Pass
1378,15,Female,Black,None,9.297095616265414,1,0,Low,Yes,No,No,No,75.0,Pass
1379,16,Female,Asian,Primary,12.61177394617087,10,0,High,No,No,Yes,No,59.0,Pass
1380,15,Female,Asian,Secondary,8.991978120154746,10,1,High,Yes,No,No,No,71.0,Pass
1381,18,Male,Hispanic,Primary,3.7726449284814967,7,0,Moderate,Yes,Yes,No,Yes,63.0,Pass
1382,16,Male,Asian,University Education,10.157948320067618,22,0,Low,Yes,No,No,No,26.0,Fail
1383,18,Male,Black,Primary,10.571684028748846,5,0,Moderate,Yes,No,No,Yes,67.0,Pass
1384,15,Male,Asian,Primary,16.21207696520322,20,0,High,No,No,No,No,40.0,Fail
1385,15,Female,Asian,Primary,14.710414115871624,19,1,Low,Yes,No,No,No,45.0,Fail
1386,18,Female,Asian,Secondary,13.275832478828882,6,0,High,No,No,No,No,66.0,Pass
1387,17,Female,Asian,Secondary,2.2677419110514507,2,0,Very High,No,No,No,No,75.0,Pass
1388,17,Female,Asian,Secondary,14.4123258132743,7,0,Very High,No,No,Yes,No,74.0,Pass
1389,15,Female,Asian,None,10.006103127090295,17,0,Moderate,No,No,No,No,34.0,Fail
1390,15,Male,Hispanic,None,17.881990722123184,16,0,High,Yes,No,No,Yes,46.0,Fail
1391,17,Female,White,Secondary,18.39741868261085,10,0,Very High,No,No,No,No,61.0,Pass
1392,17,Male,Hispanic,Higher Education,1.1031318120357092,1,0,Moderate,Yes,No,No,No,71.0,Pass
1393,18,Male,Hispanic,Higher Education,16.412831207089575,24,1,Low,Yes,No,No,No,30.0,Fail
1394,18,Male,Asian,None,0.7539478084534124,20,0,Low,Yes,Yes,No,No,22.0,Fail
1395,17,Male,White,Secondary,7.343392513900453,26,0,Low,No,No,No,No,7.0,Fail
1396,18,Female,Asian,Higher Education,10.845999512421582,23,0,High,No,No,Yes,No,17.0,Fail
1397,18,Male,White,Primary,2.962015972542549,18,0,Moderate,No,No,No,No,27.0,Fail
1398,16,Male,White,Higher Education,14.926276251381536,6,0,High,No,No,No,No,70.0,Pass
1399,18,Male,Hispanic,Primary,0.1670940834427714,17,1,High,Yes,No,No,Yes,47.0,Fail
1400,15,Female,White,Higher Education,3.3719809686807367,7,0,High,Yes,Yes,No,No,76.0,Pass
1401,18,Female,Black,Secondary,11.615936597069512,13,0,High,No,No,No,Yes,53.0,Pass
1402,18,Female,Asian,Higher Education,14.287751240745848,6,0,None,Yes,No,Yes,No,76.0,Pass
1403,17,Male,Asian,Secondary,18.332862053878323,27,0,High,No,Yes,No,No,25.0,Fail
1404,15,Male,Black,Primary,14.109933038692477,20,0,Moderate,No,No,No,No,31.0,Fail
1405,18,Female,Asian,Higher Education,13.43558540509732,27,0,Moderate,No,Yes,No,No,22.0,Fail
1406,18,Male,Black,Primary,7.886822927013286,26,0,None,No,No,No,No,3.0,Fail
1407,16,Female,White,Primary,0.0256885105360282,3,0,Very High,Yes,No,No,No,73.0,Pass
1408,18,Female,Asian,Secondary,2.403185174712439,16,0,Very High,Yes,No,No,No,51.0,Pass
1409,18,Male,Hispanic,Secondary,10.691090895120784,4,0,Moderate,Yes,No,No,No,77.0,Pass
1410,16,Male,White,Higher Education,13.502597716888394,11,0,Moderate,No,Yes,No,No,61.0,Pass
1411,17,Male,White,Primary,8.34896567792925,8,0,High,No,Yes,No,No,61.0,Pass
1412,18,Male,White,Secondary,14.613580230567804,25,0,Low,No,No,No,No,19.0,Fail
1413,16,Female,Black,Secondary,10.437245906643575,19,1,Low,Yes,Yes,Yes,No,47.0,Fail
1414,15,Female,White,None,1.4835239118862442,12,0,High,No,No,No,No,40.0,Fail
1415,17,Female,Hispanic,Primary,3.8403250193589766,24,0,Low,No,Yes,No,No,18.0,Fail
1416,15,Female,Asian,Primary,16.799964464878858,27,0,Moderate,Yes,Yes,No,No,19.0,Fail
1417,15,Female,Asian,Primary,14.49825493248879,17,1,Moderate,Yes,No,No,No,38.0,Fail
1418,16,Male,Hispanic,University Education,17.8952397402499,19,1,Moderate,Yes,No,No,No,38.0,Fail
1419,18,Female,Asian,Secondary,2.351144982418732,8,0,Low,Yes,Yes,No,No,57.0,Pass
1420,16,Female,Black,Secondary,19.80445069230148,3,0,Moderate,No,No,No,No,85.0,Pass
1421,16,Female,Black,University Education,4.188134278998672,20,1,Moderate,No,Yes,No,No,36.0,Fail
1422,16,Male,Asian,Primary,0.2355975257328402,26,0,Moderate,No,No,Yes,No,8.0,Fail
1423,16,Male,Black,Higher Education,19.94845878107108,7,0,High,No,No,No,No,78.0,Pass
1424,17,Male,Hispanic,Secondary,5.621477708902263,0,1,Very High,No,No,Yes,No,94.0,Pass
1425,18,Male,Asian,Higher Education,13.360389050251198,16,0,Low,No,No,No,No,41.0,Fail
1426,15,Female,Asian,Primary,3.533646283526104,24,0,High,Yes,No,No,Yes,26.0,Fail
1427,15,Female,Asian,Higher Education,11.604570643982834,8,1,Low,No,No,Yes,No,63.0,Pass
1428,18,Male,Asian,Primary,18.080699729091187,19,0,Moderate,No,No,No,Yes,35.0,Fail
1429,15,Male,White,Primary,6.403623348568772,12,0,Moderate,Yes,Yes,No,No,51.0,Pass
1430,18,Female,Asian,Secondary,13.405079520887185,1,0,Moderate,No,No,No,No,82.0,Pass
1431,15,Female,Black,Primary,3.75807177596833,12,0,High,Yes,Yes,No,No,50.0,Pass
1432,16,Male,Asian,Secondary,12.495907974374504,8,0,Moderate,Yes,No,No,No,60.0,Pass
1433,15,Male,Asian,Secondary,6.729007036350203,29,0,Moderate,Yes,No,No,No,7.0,Fail
1434,18,Male,Hispanic,Secondary,4.224165171759033,19,0,High,No,Yes,Yes,No,39.0,Fail
1435,18,Male,Hispanic,Primary,6.263641014072703,5,1,Low,Yes,No,No,No,73.0,Pass
1436,18,Female,Asian,None,3.576821370155987,27,0,Low,No,Yes,No,No,6.0,Fail
1437,18,Female,Asian,Primary,18.03832215675765,0,1,None,Yes,No,No,No,85.0,Pass
1438,18,Female,Asian,Secondary,7.943737726342577,27,1,Low,No,No,No,No,15.0,Fail
1439,17,Male,Asian,Primary,4.905586099487347,24,0,Moderate,No,Yes,No,No,23.0,Fail
1440,17,Male,Black,Primary,8.968156820318658,4,0,Moderate,Yes,No,Yes,No,67.0,Pass
1441,15,Female,Asian,Primary,6.410723336129911,2,1,Low,No,No,No,Yes,78.0,Pass
1442,18,Female,Asian,None,14.88838507626652,3,0,None,Yes,No,No,Yes,70.0,Pass
1443,15,Female,Asian,Secondary,19.424398237709887,0,0,High,No,Yes,Yes,Yes,100.0,Pass
1444,18,Female,White,Higher Education,8.760673133952936,13,0,High,Yes,Yes,Yes,No,58.0,Pass
1445,18,Male,White,Primary,17.220667999444807,8,1,Very High,Yes,No,No,No,77.0,Pass
1446,17,Female,Asian,Secondary,11.31726147119239,29,0,Very High,No,Yes,No,No,22.0,Fail
1447,17,Female,Hispanic,Secondary,3.1447133018846696,23,0,Very High,No,Yes,No,Yes,38.0,Fail
1448,16,Female,Asian,Secondary,13.812454841626831,3,0,High,Yes,Yes,Yes,Yes,82.0,Pass
1449,17,Female,Asian,Secondary,10.268689942516405,17,1,High,Yes,No,No,No,54.0,Pass
1450,16,Female,Hispanic,Secondary,13.01213046504207,13,0,Low,No,No,No,No,46.0,Fail
1451,16,Female,White,Secondary,17.7937482514333,24,0,High,Yes,Yes,No,Yes,37.0,Fail
1452,16,Female,White,None,8.808691413120922,3,0,None,No,No,No,No,72.0,Pass
1453,16,Male,Black,Secondary,18.023552464347112,24,0,High,No,Yes,Yes,No,26.0,Fail
1454,16,Male,Asian,Secondary,15.013380285633096,9,0,Moderate,No,No,No,Yes,64.0,Pass
1455,15,Male,Hispanic,None,9.772098517559694,2,0,High,Yes,No,Yes,No,90.0,Pass
1456,17,Male,Asian,Primary,12.064442713159274,22,0,None,Yes,Yes,No,Yes,33.0,Fail
1457,16,Female,Black,University Education,6.511622650380229,6,1,Moderate,No,Yes,Yes,No,80.0,Pass
1458,18,Male,Asian,Secondary,19.671945994775484,9,0,Moderate,No,No,No,No,63.0,Pass
1459,17,Male,Black,Secondary,13.34702326100792,12,0,Low,Yes,No,No,No,50.0,Pass
1460,17,Female,Asian,Higher Education,0.8769370499325979,3,1,Moderate,No,Yes,Yes,No,75.0,Pass
1461,16,Female,Asian,Secondary,6.532438114960176,17,0,None,Yes,Yes,No,No,38.0,Fail
1462,15,Male,White,Secondary,12.46628867518115,10,0,Moderate,No,No,No,Yes,54.0,Pass
1463,16,Male,Asian,Secondary,1.126665555984796,24,1,Moderate,No,No,No,Yes,16.0,Fail
1464,15,Female,Black,Higher Education,0.4776838263828553,3,0,High,No,Yes,No,No,69.0,Pass
1465,18,Male,Asian,Secondary,9.000484790556051,23,0,Moderate,Yes,No,Yes,No,26.0,Fail
1466,17,Female,Asian,Secondary,6.6538035938534,13,0,Moderate,Yes,Yes,No,No,56.0,Pass
1467,18,Female,Asian,Primary,8.765972160663317,17,0,Very High,No,No,No,No,42.0,Fail
1468,15,Female,Asian,University Education,5.253866197600104,7,0,Moderate,No,No,No,No,62.0,Pass
1469,15,Female,Hispanic,Secondary,3.2943549388596183,26,1,Moderate,No,No,No,No,7.0,Fail
1470,18,Male,Asian,None,13.782867139606754,9,0,Moderate,Yes,No,No,No,66.0,Pass
1471,15,Female,White,Higher Education,10.29142232535601,4,0,High,Yes,Yes,No,Yes,76.0,Pass
1472,18,Female,Black,Secondary,4.003084224987337,22,0,Moderate,Yes,Yes,No,No,34.0,Fail
1473,17,Male,Asian,None,6.391788525199966,6,1,Moderate,Yes,No,Yes,No,81.0,Pass
1474,18,Female,Black,Secondary,11.83615815326652,11,1,High,Yes,Yes,No,No,64.0,Pass
1475,17,Male,Black,Secondary,1.444586965449557,24,0,None,No,No,No,No,0.0,Fail
1476,18,Male,Hispanic,Higher Education,2.949060185323591,2,1,High,No,Yes,No,Yes,79.0,Pass
1477,15,Male,Asian,Primary,1.4649120821478023,25,1,Moderate,Yes,No,No,No,26.0,Fail
1478,18,Female,Asian,Higher Education,16.246346654282377,3,0,Moderate,No,No,No,Yes,72.0,Pass
1479,15,Male,Hispanic,Secondary,15.048184664240186,9,0,High,No,No,No,No,66.0,Pass
1480,18,Male,White,None,15.06625863758514,3,0,Low,No,No,No,No,67.0,Pass
1481,18,Female,Hispanic,University Education,14.32650686952056,14,1,High,No,Yes,Yes,No,70.0,Pass
1482,16,Male,Asian,Secondary,13.387708473397383,28,1,Very High,No,No,No,Yes,30.0,Fail
1483,15,Male,Hispanic,Primary,9.5398383075635,9,0,Moderate,No,No,No,No,63.0,Pass
1484,16,Male,Asian,Secondary,12.8455632701423,20,0,Very High,No,No,Yes,No,40.0,Fail
1485,15,Male,Asian,Higher Education,0.767231095759493,29,0,None,No,No,No,No,0.0,Fail
1486,16,Male,Asian,Primary,12.429288453135692,21,1,High,No,No,Yes,No,40.0,Fail
1487,17,Female,Black,Primary,15.557554110737543,15,1,Moderate,Yes,No,No,No,56.0,Pass
1488,18,Male,Asian,Primary,10.007167207687804,14,0,Moderate,No,No,No,Yes,40.0,Fail
1489,15,Male,Asian,Primary,7.150266568544739,18,0,Low,Yes,Yes,No,Yes,42.0,Fail
1490,15,Female,Hispanic,Secondary,5.548534696019583,28,0,Moderate,Yes,No,No,No,5.0,Fail
1491,18,Female,Asian,Secondary,12.85604100324165,19,1,Low,Yes,No,No,No,39.0,Fail
1492,15,Female,Asian,Primary,13.856023972598177,18,0,Very High,Yes,Yes,No,No,54.0,Pass
1493,15,Male,Asian,Primary,17.41935199725085,17,0,High,No,Yes,No,No,52.0,Pass
1494,16,Female,White,Primary,6.846681649219814,25,1,Low,No,Yes,No,No,14.0,Fail
1495,15,Male,Black,Higher Education,15.395446147711713,11,0,Low,Yes,No,No,No,54.0,Pass
1496,17,Male,Asian,Primary,11.22711648378676,24,1,High,No,No,Yes,No,32.0,Fail
1497,17,Female,Hispanic,University Education,17.656729813561583,15,0,Moderate,No,Yes,Yes,No,59.0,Pass
1498,18,Female,Hispanic,Secondary,10.556242165912415,0,0,Low,No,No,No,No,73.0,Pass
1499,15,Male,Asian,Primary,10.352596567959344,15,1,Moderate,Yes,No,Yes,No,55.0,Pass
1500,18,Female,Black,Higher Education,11.557541628818182,1,0,Moderate,No,No,No,No,77.0,Pass
1501,17,Male,Hispanic,Secondary,14.986307102848688,23,0,Low,No,No,No,No,25.0,Fail
1502,15,Female,Black,Secondary,19.293809576569217,14,0,High,Yes,Yes,No,No,53.0,Pass
1503,15,Female,Asian,University Education,1.471267084315313,6,0,High,Yes,No,No,No,65.0,Pass
1504,18,Female,Hispanic,None,1.0686920478203432,27,0,None,No,Yes,Yes,No,10.0,Fail
1505,17,Male,Black,None,18.75100674814677,0,1,Very High,Yes,No,No,No,99.0,Pass
1506,15,Female,Asian,Secondary,10.597512510364124,4,1,Moderate,No,Yes,No,No,75.0,Pass
1507,18,Male,Asian,Primary,12.298060291338722,9,1,Low,Yes,No,No,No,70.0,Pass
1508,17,Male,Asian,Primary,9.648472031894578,21,0,Low,No,No,No,No,19.0,Fail
1509,18,Male,Asian,None,1.8731490521494896,20,1,Low,No,No,No,No,22.0,Fail
1510,16,Male,Hispanic,None,15.36178756837333,3,1,Moderate,Yes,Yes,No,No,92.0,Pass
1511,15,Female,Asian,Secondary,14.94449290177174,13,0,Low,No,Yes,No,No,35.0,Fail
1512,16,Male,Asian,Primary,6.23406642985624,12,0,Moderate,No,No,No,Yes,36.0,Fail
1513,17,Male,Black,Secondary,6.124784904568008,0,0,Low,Yes,No,No,Yes,79.0,Pass
1514,16,Female,Asian,Secondary,16.75682761811037,15,1,High,No,Yes,No,Yes,59.0,Pass
1515,16,Male,White,Secondary,1.4471451548265324,22,0,High,Yes,Yes,No,No,29.0,Fail
1516,17,Female,Asian,None,17.622102967131315,8,1,Moderate,No,No,No,No,66.0,Pass
1517,18,Male,Asian,Secondary,5.1332337979182885,21,0,High,No,Yes,Yes,No,32.0,Fail
1518,16,Female,Asian,None,11.859694955109878,15,1,Very High,Yes,No,No,No,66.0,Pass
1519,18,Male,Asian,Secondary,18.719883580035557,18,0,High,No,No,No,No,43.0,Fail
1520,16,Female,Asian,Higher Education,13.56245003073293,14,0,Moderate,No,No,No,No,50.0,Pass
1521,18,Male,Hispanic,Secondary,8.288596249340731,25,0,Moderate,No,Yes,No,No,18.0,Fail
1522,17,Male,White,Secondary,13.790684178108304,13,0,High,Yes,No,No,No,57.0,Pass
1523,16,Female,Asian,Secondary,6.879592726327404,19,1,Low,No,No,No,No,32.0,Fail
1524,17,Female,Black,Primary,5.545168326983722,9,1,Moderate,No,Yes,No,No,66.0,Pass
1525,16,Female,Hispanic,Higher Education,19.933665558693598,20,0,Moderate,No,No,No,No,31.0,Fail
1526,17,Female,Hispanic,Higher Education,15.015804623595754,11,0,High,No,Yes,No,Yes,62.0,Pass
1527,17,Male,Asian,Primary,12.894399547636352,27,0,High,No,Yes,No,No,18.0,Fail
1528,16,Male,Asian,Secondary,7.105792864386375,0,0,Moderate,Yes,Yes,Yes,No,97.0,Pass
1529,16,Female,Asian,Higher Education,0.9832165831009632,20,0,Low,Yes,No,Yes,No,17.0,Fail
1530,16,Male,Hispanic,University Education,0.6211375207031122,16,1,Very High,No,No,No,No,47.0,Fail
1531,15,Female,Hispanic,Secondary,11.083625108975976,8,1,None,No,Yes,No,No,58.0,Pass
1532,18,Female,Asian,Secondary,15.240654420781022,22,0,None,Yes,No,Yes,No,22.0,Fail
1533,15,Male,Asian,Primary,10.7475838088771,18,0,Moderate,No,No,Yes,No,35.0,Fail
1534,15,Male,White,University Education,16.81570143878229,24,0,High,No,Yes,Yes,Yes,42.0,Fail
1535,17,Male,Hispanic,Primary,0.6685306618644327,17,0,High,Yes,No,No,No,34.0,Fail
1536,16,Male,White,Secondary,7.335041528518802,27,0,Very High,Yes,Yes,No,No,16.0,Fail
